"","X","V","Imp","rand"
"1",1,1,0.00110885518612119,0.0491938490725479
"2",2,2,0.00029805186840695,0.0456634813661225
"3",3,3,0.000199840091510694,0.00277514217041516
"4",4,4,0.0998263034683379,0.0334217700293124
"5",5,5,0.0155140968196312,0.00433729246707416
"6",6,6,0.00466150197368509,0.0473370358589146
"7",7,7,0.117199587283371,0.00153791409243698
"8",8,8,0.000830272666829686,0.0556227202847685
"9",9,9,0.0164151425967461,0.03297173700562
"10",10,10,0.0124322289164347,0.00566837325286146
"11",11,11,0.144182790716255,0.177216602610484
"12",12,12,0.0914243199786654,0.000360031378279862
"13",13,13,0.00750413533060658,0.19815689929627
"14",14,14,0.0185426947845413,0.00259572623759923
"15",15,15,0.0323594269890301,0.0930047573564617
