"","X","V","Imp","rand"
"1",1,1,0.0232345711681883,0.0262058901641412
"2",2,2,1.63295595424822e-05,0.0272557347524969
"3",3,3,0.00157417881860933,0.0575575999766005
"4",4,4,0.00756526653089187,0.0106559465480468
"5",5,5,6.95037055937211e-05,0.00688280612776485
"6",6,6,0.00121783379422756,0.000548235777756345
"7",7,7,0.00320329703944927,0.119568867722003
"8",8,8,0.000193657418767931,0.143472225918312
"9",9,9,1.1966022156837e-06,0.0647175609632951
"10",10,10,0.000361063621173488,0.184448014490702
"11",11,11,0.00149527108421811,0.0383907793785109
"12",12,12,0.000810746326828696,0.0539444331235641
"13",13,13,0.00705357075795571,0.00243781684414108
"14",14,14,0.00602339263756057,0.000264706909133634
"15",15,15,0.00967591748922361,0.0136485061733495
