"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0350687056130157,FALSE,NA,NA,FALSE,NA
"2",2,0.0443107417639428,FALSE,NA,NA,FALSE,NA
"3",3,-0.0553212424778092,FALSE,NA,NA,FALSE,NA
"4",4,-0.0955321862425675,FALSE,NA,NA,FALSE,NA
"5",5,-0.043538917967317,FALSE,NA,NA,FALSE,NA
"6",6,0.0598153558579913,FALSE,NA,NA,FALSE,NA
"7",7,0.0412540499636024,FALSE,NA,NA,FALSE,NA
"8",8,0.0810146502234331,FALSE,NA,NA,FALSE,NA
"9",9,0.0394721540254733,TRUE,-0.0890925150923171,3.92866783381856,FALSE,NA
"10",10,0.17837731357728,FALSE,NA,NA,FALSE,NA
