"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0996969506701226,FALSE,NA,NA,FALSE,NA
"2",2,0.341685669731095,FALSE,NA,NA,FALSE,NA
"3",3,0.0828238202068533,FALSE,NA,NA,FALSE,NA
"4",4,0.0769560335324685,FALSE,NA,NA,FALSE,NA
"5",5,0.297818793209574,FALSE,NA,NA,FALSE,NA
"6",6,0.11370702580254,TRUE,-1.02574055472084,1.67072791038992,FALSE,NA
"7",7,0.00528095881024406,FALSE,NA,NA,FALSE,NA
"8",8,-0.131141482998409,FALSE,NA,NA,FALSE,NA
"9",9,-0.174224613688729,FALSE,NA,NA,FALSE,NA
"10",10,-0.204547511741758,FALSE,NA,NA,FALSE,NA
"11",1,-0.445878917810302,FALSE,NA,NA,TRUE,6
"12",5,0.182135815149354,FALSE,NA,NA,TRUE,7
