"","X","V","Imp","rand"
"1",1,1,0.0069975216715474,0.00477637466522986
"2",2,2,0.0317018388917828,0.00732613651528439
"3",3,3,0.0232312524587349,0.0145134743319834
"4",4,4,0.000359181742993031,0.00326522097363585
"5",5,5,0.00720899828233126,0.00380834508087295
"6",6,6,0.0169629713197894,0.0427308847720654
"7",7,7,0.000361442023467412,0.00875947349207208
"8",8,8,0.0244496284710594,0.0845461591660151
"9",9,9,6.31206391047551e-05,0.000190128895670158
"10",10,10,0.0129150171355086,0.0595502232825492
"11",11,11,0.155599679871912,0.018742562166273
"12",12,12,0.0278902537079576,0.176365331485796
"13",13,13,0.000263078195999637,0.254807160155625
"14",14,14,0.000140473307200643,0.0378575733246368
"15",15,15,0.163325771554484,0.0327410208740147
