"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0836511904968925,TRUE,-0.579707589836284,2.81751140356961,FALSE,NA
"2",2,-0.178050102195373,FALSE,NA,NA,FALSE,NA
"3",3,-0.152418018812524,FALSE,NA,NA,FALSE,NA
"4",4,-0.0189520907288096,FALSE,NA,NA,FALSE,NA
"5",5,0.0849058200733687,FALSE,NA,NA,FALSE,NA
"6",6,-0.130241972189419,FALSE,NA,NA,FALSE,NA
"7",7,0.0190116286379524,FALSE,NA,NA,FALSE,NA
"8",8,0.156363769688056,FALSE,NA,NA,FALSE,NA
"9",9,0.007944849847842,FALSE,NA,NA,FALSE,NA
"10",10,-0.113644256940281,FALSE,NA,NA,FALSE,NA
"11",11,0.194787492185414,FALSE,NA,NA,FALSE,NA
"12",12,-0.167003753574456,FALSE,NA,NA,FALSE,NA
"13",13,0.0162196854470004,FALSE,NA,NA,FALSE,NA
"14",14,0.0118521435698629,FALSE,NA,NA,FALSE,NA
"15",15,-0.213701330820505,FALSE,NA,NA,FALSE,NA
"16",11,0.117657512760029,FALSE,NA,NA,TRUE,15
