"","X","V","Imp","rand"
"1",1,1,0.000598361857015307,0.0299754043388068
"2",2,2,0.0572662643976992,0.00187743755915723
"3",3,3,0.00256369379357711,0.00310271745444504
"4",4,4,0.0108315085002594,0.0208558008684187
"5",5,5,0.241164901910463,0.0747034591050019
"6",6,6,0.02467929114136,0.00020605261749619
"7",7,7,0.000756458165327093,0.0903901684269457
"8",8,8,0.271695396745448,0.108283016851055
"9",9,9,1.04219535229295e-06,0.23038290015416
"10",10,10,0.0295286055891165,0.0125913308393818
"11",11,11,0.0106916687872993,0.0508245474313805
"12",12,12,0.0336891676439336,0.118448353417513
"13",13,13,0.0536617251561715,0.000230888260184887
"14",14,14,0.0182577424843134,0.00257064516787575
"15",15,15,0.0171586214437813,0.00555355130259914
