"","V1"
"1",-0.582492044480776
"2",-0.172091137868618
"3",-0.124139253961275
"4",0.90576070970516
"5",1.00585779773417
"6",-1.18072836147813
"7",-1.0979520987923
"8",-0.444429107713454
"9",0.257144280126226
"10",0.198221193255865
"11",-0.137859561596023
"12",0.146329769804612
"13",0.398056841631806
"14",2.54962293236072
"15",1.60151542630623
"16",0.529315399383577
"17",-0.221962686517152
"18",-1.36070408230373
"19",-2.06309039631711
"20",-1.48448535501205
"21",-0.802585075015423
"22",-0.512718949699932
"23",0.1499058762361
"24",0.402404658811408
"25",0.914474598098988
"26",1.49787309424335
"27",2.06086528886105
"28",2.30982362364186
"29",1.46088006524269
"30",0.265245101505977
"31",-1.01457117468704
"32",-0.717430839029527
"33",-0.785562152432975
"34",-1.02500672538637
"35",-0.920887225991707
"36",-0.504346052772378
"37",-0.75698890389067
"38",0.193207298701351
"39",0.118910535402043
"40",0.126792641074594
"41",-0.532487212505176
"42",-0.917017251541229
"43",0.464048477352081
"44",1.60881401002087
"45",-0.0478934070028424
"46",-0.444542635215689
"47",-0.563698692124289
"48",-0.777112473825661
"49",0.0931240278520554
"50",-0.0654107901912506
