"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0266385864060213,FALSE,NA,NA,FALSE,NA
"2",2,0.0335744068736595,FALSE,NA,NA,FALSE,NA
"3",3,-0.116630536672065,TRUE,0.274075262809833,0.011201169917138,FALSE,NA
"4",4,0.0126413709272123,FALSE,NA,NA,FALSE,NA
"5",5,-0.0424827901729344,FALSE,NA,NA,FALSE,NA
"6",6,-0.0574450147906855,TRUE,0.168091150578106,0.624722063075751,FALSE,NA
"7",7,0.0658225587655207,FALSE,NA,NA,FALSE,NA
"8",8,-0.0677836630757918,FALSE,NA,NA,FALSE,NA
"9",9,-0.0694282838884438,FALSE,NA,NA,FALSE,NA
"10",10,-0.0666190232687221,FALSE,NA,NA,FALSE,NA
"11",11,0.0187528208130309,FALSE,NA,NA,FALSE,NA
"12",12,0.0386146441453304,FALSE,NA,NA,FALSE,NA
"13",13,-0.0666440254397708,TRUE,-2.13211007303814,2.7003435398123,FALSE,NA
"14",14,0.0413963325435822,FALSE,NA,NA,FALSE,NA
"15",15,0.0449504474079884,FALSE,NA,NA,FALSE,NA
"16",2,-0.113543313142101,FALSE,NA,NA,TRUE,8
"17",2,0.0263730118735776,FALSE,NA,NA,TRUE,12
