"","X","V","Imp","rand"
"1",1,1,0.000709614285711063,0.0767719514609229
"2",2,2,0.141043565812597,0.0470326599053249
"3",3,3,0.0136026820844139,0.0181960016339438
"4",4,4,0.000159804258919368,0.0874323473179512
"5",5,5,0.00180478746087757,0.0264738837846154
"6",6,6,0.00329992972430208,0.127847472804995
"7",7,7,0.00433260924244043,0.0304896560635091
"8",8,8,0.118137938122073,0.137922104997973
"9",9,9,0.00482028660369434,0.0439300187351075
"10",10,10,0.00443809426127854,0.02290422304481
"11",11,11,0.000351668288445645,0.0794386898369774
"12",12,12,0.0278641026160481,0.0247445809990425
"13",13,13,0.00444142612681682,0.00217864238524173
"14",14,14,0.00171365634805884,0.000105800414815631
"15",15,15,0.00202054272217833,0.0245191872285834
