"","X","V","Imp","rand"
"1",1,1,0.000255019068370393,0.110317346288162
"2",2,2,0.0539908495329762,0.0107547411051618
"3",3,3,0.00543721826763173,0.00508260933633648
"4",4,4,0.00628569175271173,0.0315784122360816
"5",5,5,0.00697906448469571,0.07040997848908
"6",6,6,8.4718589421832e-05,0.0325841339315348
"7",7,7,0.000131727455777995,0.142212429902482
"8",8,8,0.00108336445594618,0.00981786408706803
"9",9,9,0.0120401254040743,0.0987532667343325
"10",10,10,0.00548536509437224,0.0655658874114951
"11",11,11,0.0396407205806996,0.00495710029806114
"12",12,12,0.00204132225094439,0.0107649419893894
"13",13,13,0.00495067221247671,0.0741168116061857
"14",14,14,0.00143579345880714,0.0124902496071645
"15",15,15,4.25197271122043e-06,0.0705890432990302
