"","X","V","Imp","rand"
"1",1,1,0.0261610672218929,0.0100750745726521
"2",2,2,0.00600411683768282,0.00275378468290405
"3",3,3,0.00383442622795559,0.039294562608507
"4",4,4,0.0189546841456357,0.143818090838427
"5",5,5,0.0237022585028544,0.00232439167410941
"6",6,6,0.00140961054764147,0.0163306046073866
"7",7,7,0.0425735253607359,0.00431973809823378
"8",8,8,0.000692942544586265,0.0735216367018436
"9",9,9,0.00353204789980941,0.131338394817137
"10",10,10,0.011389848694547,0.0132641005869831
"11",11,11,0.00963033698492136,0.00941219159103392
"12",12,12,0.010944447096131,0.0765121661789926
"13",13,13,0.0902324165438109,0.0979620259755852
"14",14,14,0.000861071938431273,0.128706265746221
"15",15,15,3.19057655454227e-05,0.000232011392789231
