"","X","V","Imp","rand"
"1",1,1,0.0494315434242759,0.207628698528207
"2",2,2,0.000201484695378453,0.013210956429646
"3",3,3,1.00855566006571e-05,0.00975398606210943
"4",4,4,0.0710311753220415,0.0700096881673557
"5",5,5,0.00244380591447749,0.00145079104238967
"6",6,6,4.6533596995384e-05,0.00281208597519689
"7",7,7,0.0130010740739241,0.0170532622520316
"8",8,8,1.15247085073286e-05,0.00447015483912284
"9",9,9,0.000822968972374463,0.0446770893289705
"10",10,10,0.00654585645619088,0.0898458069450605
"11",11,11,3.42665968256367e-06,0.00365932052186379
"12",12,12,0.0106689671650825,0.00225348431529707
"13",13,13,5.17761873152192e-07,0.045979449386386
"14",14,14,0.00287655156049199,0.204945928090224
"15",15,15,8.15883882183843e-06,0.0324050860590102
