"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.200074622026941,FALSE,NA,NA,FALSE,NA
"2",2,0.242650175887935,FALSE,NA,NA,FALSE,NA
"3",3,0.127807474848462,FALSE,NA,NA,FALSE,NA
"4",4,0.0492161334644804,TRUE,0.343139730160881,1.17523493892969,FALSE,NA
"5",5,-0.202853256174832,FALSE,NA,NA,FALSE,NA
"6",6,0.0223983161152564,FALSE,NA,NA,FALSE,NA
"7",7,-0.0960952089114335,TRUE,0.190998679784499,0.414362215902656,FALSE,NA
"8",8,-0.190146255307185,FALSE,NA,NA,FALSE,NA
"9",9,-0.442542802060441,FALSE,NA,NA,FALSE,NA
"10",10,-0.120218698609508,FALSE,NA,NA,FALSE,NA
"11",11,-0.0796783639943301,FALSE,NA,NA,FALSE,NA
"12",12,0.24454823099307,FALSE,NA,NA,FALSE,NA
"13",13,0.185340470193003,FALSE,NA,NA,FALSE,NA
"14",14,0.174450430246504,FALSE,NA,NA,FALSE,NA
"15",15,0.12858288063726,TRUE,-1.6915262496098,0.32946829451248,FALSE,NA
