"","V1"
"1",-0.209572845260499
"2",0.75421119317006
"3",0.537580160903653
"4",0.000801367349276663
"5",0.829663903796679
"6",-0.299397674807386
"7",0.282871135873107
"8",-1.08522980146778
"9",0.629685966543028
"10",-0.277019313014944
"11",-0.642586230306234
"12",-0.494864610477537
"13",-1.82737470899942
"14",-2.33583766849823
"15",-2.36309794045562
"16",-1.64751874378116
"17",-1.61825677069437
"18",-0.459172418831133
"19",0.23768780032755
"20",-0.0922087260494049
"21",0.980756236307697
"22",0.387384178162654
"23",-0.105950059774139
"24",0.287213024840679
"25",0.692064509909976
"26",1.51234294256492
"27",0.974428945867206
"28",-0.22442121615508
"29",0.764319937575608
"30",2.09228716766113
"31",0.784043556909386
"32",-0.439864525021909
"33",0.583542378249896
"34",-0.329051125486457
"35",0.713523859737651
"36",-0.750775789837733
"37",-0.0740663879790972
"38",-0.364810696998476
"39",-0.610329656992698
"40",1.04952074031833
"41",-0.227286239876763
"42",-0.490655226990703
"43",0.29159008510996
"44",0.307441100916666
"45",0.00860303952317675
"46",-0.623608234436306
"47",-0.432031913573133
"48",-0.940810606152128
"49",-2.32304956011362
"50",-2.01364778832721
"51",-1.40027112813194
"52",-1.6048365114886
"53",-0.160990960223528
"54",0.49358392454877
"55",1.61080014913376
"56",-0.0234854616219969
"57",0.0285945157319461
"58",0.324363710468621
"59",0.688175148990097
"60",0.924034637842082
"61",0.500200932289757
"62",-0.382363686088218
"63",0.711445735837253
"64",1.57493631468432
"65",0.851529456432102
"66",1.10020174985968
"67",1.72087158265385
"68",0.27504438528534
"69",0.333989808071258
"70",-0.089003249541196
"71",-0.861552618191006
"72",-1.17789042516924
"73",1.50447244699056
"74",1.42135154609687
"75",-0.858196729758128
"76",-1.56406557390534
"77",-1.52757460073349
"78",0.107101713575448
"79",-0.316683592357905
"80",-1.49525996604962
"81",-0.802177953831998
"82",-0.841258407888301
"83",-1.42560629264025
"84",-0.446715574210141
"85",1.0255329000365
"86",1.23423788983542
"87",0.303653130514323
"88",1.71273989529678
"89",0.409169870729255
"90",1.11217052599916
"91",0.844123848816653
"92",-1.25961693338253
"93",0.267792399587918
"94",0.359840154578197
"95",0.104821506905563
"96",0.28455381241575
"97",2.12695835309997
"98",0.524179375887647
"99",0.341646872431243
"100",0.0163646193281902
