"","V1"
"1",0.649861329926864
"2",-0.20030092860084
"3",-0.787285771282068
"4",0.0740621075555743
"5",-0.00916192731322598
"6",-0.497677269949405
"7",0.298358562373088
"8",0.588055047097908
"9",-0.153519419336666
"10",1.54894661791811
"11",2.20297994046159
"12",0.481506204559077
"13",1.28472782488627
"14",1.88620532983661
"15",0.80933328511922
"16",0.0817136592244209
"17",-0.409567903171048
"18",-0.453497567443099
"19",-1.82913865882488
"20",0.0548668608157872
"21",-1.88365128531594
"22",-0.0847863617163068
"23",-0.769186886424017
"24",-0.996652329135775
"25",-1.11679686034063
"26",0.218660708093372
"27",-0.370366592898113
"28",-1.68340336083512
"29",0.811690706575221
"30",0.254024938144023
