"","X","V","Imp","rand"
"1",1,1,0.0049445318751743,0.0169114245090318
"2",2,2,0.0436103247348126,0.16511138597744
"3",3,3,0.0347995059460624,0.18494549881194
"4",4,4,0.0724357877063056,0.0956078005228109
"5",5,5,0.0462179307667783,0.000760583171892479
"6",6,6,0.024192111888799,0.0440360290824124
"7",7,7,0.0365838537395439,0.133003703139006
"8",8,8,0.00679101941429038,0.0193171612863046
"9",9,9,0.116151395309702,0.00198020285085923
"10",10,10,0.0836196379874206,0.0371070367313617
"11",11,11,0.460338682385074,0.0159834144795312
"12",12,12,0.0104938582074106,0.000318102929002276
"13",13,13,0.0155715117859684,0.0111654863869306
"14",14,14,0.473955047292692,0.00919609997729286
"15",15,15,0.000379729906065058,0.0145120416290489
