"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.051719543591952,FALSE,NA,NA,FALSE,NA
"2",2,0.00811961867555155,FALSE,NA,NA,FALSE,NA
"3",3,0.0347133926358875,FALSE,NA,NA,FALSE,NA
"4",4,-0.0391556181186347,FALSE,NA,NA,FALSE,NA
"5",5,-0.0829049211137699,TRUE,0.702885783022165,0.652345136739314,FALSE,NA
"6",6,-0.11971782887573,FALSE,NA,NA,FALSE,NA
"7",7,-0.0216572869458208,FALSE,NA,NA,FALSE,NA
"8",8,0.0580425232534816,FALSE,NA,NA,FALSE,NA
"9",9,0.103613267302387,FALSE,NA,NA,FALSE,NA
"10",10,-0.0106092101732649,FALSE,NA,NA,FALSE,NA
"11",8,0.112397788233637,FALSE,NA,NA,TRUE,10
"12",4,0.092157097700892,FALSE,NA,NA,TRUE,8
