"","X","V","Imp","rand"
"1",1,1,4.13180730983609e-06,0.000669457732624885
"2",2,2,0.00764660150829007,0.000800586251188632
"3",3,3,0.0467759526644832,0.00627024657807469
"4",4,4,0.0317051927584649,0.0415632558248686
"5",5,5,0.00165147845552641,0.0392790298236882
"6",6,6,0.000241146775249109,0.241460651259869
"7",7,7,0.00353357572293141,0.000301102605623044
"8",8,8,0.005780954795565,0.044357342522589
"9",9,9,0.086975828131107,0.231347699907119
"10",10,10,0.00389769409144014,0.0175439606251185
"11",11,11,0.000960632472720455,0.0232963242262467
"12",12,12,0.00105207168625644,0.0154019688563746
"13",13,13,0.000111293703901361,0.000613978756846452
"14",14,14,0.00957966514789068,0.0666331111516967
"15",15,15,0.0501108662656676,0.0203912766308147
