"","V1","V2","V3","V4","V5"
"1",-1.25039276898389,0.522505302706027,1.13969992148135,0.146793979253819,-1.38162763280444
"2",-0.321792153842228,1.01666136095684,-0.468452908442903,-0.346229866382945,-0.260471412313299
"3",-1.49823606097584,0.792357544034326,-0.791968908566877,-2.23433193183265,0.0547695228578883
"4",-1.40131216082507,0.821571237850989,-0.657990626283828,-2.25044101468567,-0.712189632890251
"5",-1.40332372733689,-0.144528801263232,-0.649984030952157,-0.426956111795675,0.710743574686052
"6",-1.76133644775601,-1.10480120606767,-0.845186148154613,0.804551377561983,1.09890825117332
"7",-1.49626087296697,-0.0234094955663045,-1.11909085202481,0.165062518797704,1.22378771847242
"8",-0.899169611097345,-1.71059842095787,-1.61875555768604,-0.631227311652218,0.685213581648979
"9",-0.793851591097217,-2.14373998686866,-2.58382873113642,0.868310066466648,1.13825991738576
"10",-0.105364895923561,-2.2418593512003,-2.31907202694437,0.251059917377483,1.21076897254949
"11",-0.806047196939468,-0.644007275931962,-1.53989656967003,0.784411843871012,-0.546959523835102
"12",-1.91310785715507,-0.047403117275986,-1.45538944465555,1.3032276414026,-0.907162939636248
"13",-1.38206354341222,0.901669469578145,0.599455917028728,0.314045216223073,0.637946950364746
"14",-0.270827260748301,0.153854643210722,-0.872654631747099,0.858758446773957,0.0824872990287832
"15",-1.19085442682167,-0.612823141340012,-0.795702674094148,-0.15376930676842,-1.12880059830428
"16",-1.03593229892579,-0.436094473325532,-0.0489677400406969,-0.778690374050429,-1.16121076777646
"17",0.061773772911911,-1.4948471888428,-0.371883853242609,1.1414808778216,0.784691978623227
"18",-0.482995357967862,-0.86571354492662,0.607897610344278,-0.20016180516973,0.586550614875856
"19",1.44128667466262,0.280973982060003,-0.151454007711485,-0.567555791093206,-0.413584248955603
"20",-0.67044737413994,-0.432749542361266,-0.425437703881658,-0.375652853536895,-0.529602260237955
"21",0.704067748021424,0.442515206455,-0.0876652472385841,-0.976947502490142,-0.563208801560916
"22",9.2689908251085e-05,-0.390444326013321,-0.104119100556017,1.0498979988111,-1.26221057092298
"23",0.23064940612315,-1.94836439119129,-0.592884799354073,0.953517493680937,0.134031060609051
"24",0.0602213867752931,-1.29760473457907,-0.915263839044132,0.165220761600093,0.894225373546216
"25",0.136197029358824,-1.16590504629761,-1.46731841631064,-0.0581814862490401,-0.239002453822791
"26",0.355096287251829,-0.526658357026748,-1.59110109369014,-0.0256993339813381,0.210658348891638
"27",0.800269163434437,-1.18185789217424,-1.11021634302505,0.00947207956749119,-0.435225610330899
"28",-0.395600311931156,-1.71629031544643,-0.742136814535944,0.468215867232304,0.220331508818151
"29",-0.107646655952068,-0.725860055662426,0.512019899669075,1.53214242040194e-05,0.188642374189174
"30",1.26547644402582,0.85560757865618,-0.393725869529608,0.110408198142609,-1.26938956690724
"31",0.913896185619147,-0.0481642835737981,-1.38895648644773,-0.411874111288773,-1.4442247206622
"32",0.293226963054451,-1.15575754182178,-0.787668839671528,-2.70914819696514,-1.74338068146948
"33",-0.344741613552739,1.11010462562466,-0.729664300523027,0.214589500810046,0.17705388290127
"34",0.0803156191009355,1.14925850736787,-0.850773420949651,-0.842989528708302,-1.33695062446172
"35",0.0885049043678376,0.390011759143603,1.26903047754756,-1.42037035527783,-0.415685941949436
"36",1.00825726164989,-2.12104896867724,1.8313763735322,-1.65164852559411,-1.2725000781449
"37",0.374190873982304,1.51664006217235,0.122291774684231,-0.747937508283082,0.0703361865099286
"38",0.632919443791589,1.87410598106776,-0.988801867725462,-0.5118192565321,-1.423051228444
"39",1.41568407347021,0.437807388942591,1.06490496378646,1.10511004730513,-0.63580715439898
"40",1.56346082297246,1.66914067635548,0.0493433224230983,2.52802080802037,-0.726303992061639
"41",1.46400669945048,0.997501005916359,1.35412726506069,0.924615236407633,-2.23607455520553
"42",1.67931100785105,1.82473097631172,1.37931289237361,-0.414834093764413,-2.99646212935908
"43",0.666502645218011,0.87452300675014,1.15323529631121,-1.95175786730133,-1.26341355411373
"44",1.45832608901709,-0.942319597249543,0.488956833211194,-1.126154900351,0.126533449971586
"45",0.896869650308772,-0.987693562982563,0.476283129224474,0.00792221428698867,-0.257399253774905
"46",0.934750837373962,0.655816704771014,0.9195365872108,1.79645567880018,1.03061322894995
