"","X","V","Imp","rand"
"1",1,1,0.0117745204516774,0.00557319261595185
"2",2,2,0.187380542254478,0.0358651374594661
"3",3,3,0.154686198185509,0.0654984564820299
"4",4,4,0.0227113105342305,0.271984699918074
"5",5,5,0.000869060343653007,0.0709895654978297
"6",6,6,0.0549578122774223,0.000227792096272615
"7",7,7,0.00483418177170274,0.0532293436054394
"8",8,8,0.000582864128557034,0.000395443976843886
"9",9,9,0.0199535269952521,0.00417531960593332
"10",10,10,0.0145096391468387,0.136009589301719
"11",11,11,0.0190144168281089,0.00385953252131392
"12",12,12,0.00561148505986456,6.37324700620425e-05
"13",13,13,0.0434800918455409,0.0977077104662261
"14",14,14,0.00154939294570851,0.000157857419851297
"15",15,15,0.0557429022678778,0.00425043814439715
