"","V1"
"1",-0.217253127627647
"2",-0.583324530527725
"3",-1.30419738865283
"4",0.0582194740056361
"5",-0.939389818717249
"6",0.49142087548548
"7",0.931319210648619
"8",-1.58304837914021
"9",-1.41691681332979
"10",-0.545377136586925
"11",0.427450630992077
"12",0.0975012274000149
"13",0.622239599698171
"14",0.322003422388179
"15",0.898560788053234
"16",1.14061455030043
"17",-1.46196590867901
"18",0.444081752697071
"19",-0.879925436206661
"20",-0.0847425451020699
"21",0.225706254554698
"22",0.972109587608583
"23",0.533475397933121
"24",-1.42511593366223
"25",-0.392846975772333
"26",1.5881649647792
"27",-1.53195218390932
"28",0.429761738296085
"29",0.844256831247836
"30",0.43179143426839
"31",0.20764920335496
"32",0.831844884159249
"33",-0.775258229032521
"34",1.73832587236025
"35",0.95241472679706
"36",0.476614818147284
"37",-0.11428946008992
"38",1.10011219455073
"39",1.39741361659248
"40",0.456253128727964
"41",0.483996910393339
"42",-1.21384614226425
"43",-1.3738516452627
"44",-1.26928447935343
"45",1.22959218375679
"46",-0.0429821437630817
"47",1.37349261702245
"48",0.798990535760275
"49",0.214730570411927
"50",1.72012652673915
"51",2.10476926521827
"52",1.0311775804241
"53",-0.401664429658949
"54",-0.108803748708149
"55",2.36719676711437
"56",0.497899153623431
"57",-0.102723225643536
"58",-1.65915331926593
"59",0.0824783022335659
"60",-0.707072131620767
"61",-1.65200008738539
"62",0.0475861679073236
"63",-1.85927202397569
"64",-1.07131086605529
"65",-0.429946854450474
"66",-1.60909211026535
"67",0.532067734305658
"68",1.22066548355318
"69",0.793120562683811
"70",-1.09249109235875
"71",-1.8468951645006
"72",1.59267736491709
"73",0.70760159104803
"74",0.262693578515079
"75",0.25395181446323
"76",-0.743567862586599
"77",0.376332365300873
"78",0.331878630423321
"79",0.738769412601183
"80",-0.397652134758604
"81",-1.90177232416053
"82",-0.000826629316327045
"83",-0.472468068829958
"84",-0.320238241075777
"85",-0.289845816187441
"86",-0.136727708722727
"87",-0.435592035011718
"88",0.127932379759792
"89",-0.667304546323717
"90",0.122956646465593
"91",-0.0674887586315711
"92",-2.07705100548999
"93",-1.43623283417074
"94",0.240264456722635
"95",-0.778296896721136
"96",0.405595679854712
"97",-0.0592517921501524
"98",0.980333590728362
"99",1.92186523086637
"100",-0.699739302154942
