"","X","V","Imp","rand"
"1",1,1,0.00811259964528518,0.280603957658722
"2",2,2,0.00841143915182395,0.00382698705904177
"3",3,3,0.00436955677394502,0.0784273923981815
"4",4,4,0.0254328205177405,0.0366613892881442
"5",5,5,0.0427781905987528,0.00191986764617516
"6",6,6,0.0180618664894489,0.231100896317691
"7",7,7,0.00641465641147743,0.0103789536407016
"8",8,8,0.0355277118942489,0.0278097529148638
"9",9,9,0.00056677611809248,0.0317581925908399
"10",10,10,0.000646572394660981,0.0256477522176482
"11",11,11,0.0543608545000291,0.0113116691769959
"12",12,12,0.0522649666096038,6.5828820677825e-05
"13",13,13,0.0308779710253757,0.00302339966866389
"14",14,14,0.000903410354615938,0.00237900262502728
"15",15,15,0.0309155796936082,0.00506774497256442
