"","X","V","Imp","rand"
"1",1,1,0.0720721020929421,0.000420170536306391
"2",2,2,0.0284551822530819,0.0359256248702876
"3",3,3,0.00121694186586822,0.0723444618912228
"4",4,4,0.010418039491692,0.000187454258791686
"5",5,5,0.10977666380141,0.00884437095310518
"6",6,6,0.0104903608863668,0.267534834325749
"7",7,7,0.000164969784802155,0.0224853910349096
"8",8,8,0.0164349707532454,0.171005120649473
"9",9,9,0.00467934218689979,0.0122612044482575
"10",10,10,0.0130719814292884,0.0251562074445854
"11",11,11,0.000286148220035053,0.000435567303285659
"12",12,12,0.00630407515500078,0.0510009875308168
"13",13,13,0.0412661675138586,0.0161213573757837
"14",14,14,0.150532002783083,0.0361924121892776
"15",15,15,0.0203439474472116,0.0300380393254689
