"","X","V","Imp","rand"
"1",1,1,0.0266458696693934,5.85200092463578e-05
"2",2,2,0.000658211712707849,0.00425986923676452
"3",3,3,0.0605295131423424,0.0341093915152631
"4",4,4,0.000499465759860137,0.0549002941893922
"5",5,5,1.25603311512975e-06,0.0980495666330325
"6",6,6,0.00260943575330336,0.0149235529365427
"7",7,7,0.020307495323042,0.00776609424043481
"8",8,8,1.90140147495181e-05,0.073344042214037
"9",9,9,0.0801774898724882,0.032948725386779
"10",10,10,0.00295618840690071,0.277624398482903
"11",11,11,0.0102055410710884,0.0357538621699096
"12",12,12,0.000101867580930944,0.0459605074980637
"13",13,13,0.0052784553186316,0.00130546608199152
"14",14,14,0.00168367029136012,0.0689683802063572
"15",15,15,0.000868819127702276,2.32803952976711e-05
