"","X","V","Imp","rand"
"1",1,1,1.40876791421368e-05,0.011144704322
"2",2,2,0.00118068195304293,0.177885603648589
"3",3,3,0.00880858338597179,0.00710264622839991
"4",4,4,3.84218650017161e-06,0.0270550366012852
"5",5,5,0.135075348878592,0.0115537695860813
"6",6,6,0.0220243655539176,0.000202618402818645
"7",7,7,0.010878718502306,0.0165597494247191
"8",8,8,0.132414727000336,0.158941031857663
"9",9,9,0.000660254170590602,0.0596581616836958
"10",10,10,0.0645175146180669,0.00296734049635507
"11",11,11,0.000154529502468872,0.15203154838762
"12",12,12,0.104367732944459,0.059037035854068
"13",13,13,0.0637508856348666,0.0631541172841029
"14",14,14,0.00421117114579291,0.00106898454462229
"15",15,15,0.0144257658130295,0.00161960538866746
