"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0671749318855549,FALSE,NA,NA,FALSE,NA
"2",2,-0.0133098424063726,FALSE,NA,NA,FALSE,NA
"3",3,-0.100132484260858,FALSE,NA,NA,FALSE,NA
"4",4,-0.0754338626655653,FALSE,NA,NA,FALSE,NA
"5",5,0.0133021275557787,FALSE,NA,NA,FALSE,NA
"6",6,0.118405719513932,TRUE,-0.450353460823001,0.816799856255177,FALSE,NA
"7",7,-0.0864589538646513,TRUE,-1.94674725599996,0.215008409976869,FALSE,NA
"8",8,-0.051462698230819,FALSE,NA,NA,FALSE,NA
"9",9,-0.0480917982211021,FALSE,NA,NA,FALSE,NA
"10",10,0.0831689421922046,TRUE,-0.34620399663577,0.115197305101901,FALSE,NA
"11",11,-0.00548037112231285,FALSE,NA,NA,FALSE,NA
"12",12,0.0490996848671378,FALSE,NA,NA,FALSE,NA
"13",13,-0.0170598353696234,FALSE,NA,NA,FALSE,NA
"14",14,0.00420566253748802,FALSE,NA,NA,FALSE,NA
"15",15,-0.04664673644943,FALSE,NA,NA,FALSE,NA
"16",7,-0.0600668002272467,FALSE,NA,NA,TRUE,14
