"","X","V","Imp","rand"
"1",1,1,0.00451247147382894,0.00334197475857256
"2",2,2,0.000177151904882474,0.000294141050172374
"3",3,3,0.010026514404251,0.00825099951156819
"4",4,4,0.00569026763664737,0.00849822434064109
"5",5,5,0.000176946597510207,0.00632949397307446
"6",6,6,0.0140199144136119,0.118129667459231
"7",7,7,0.0675419509306166,0.000212886861298248
"8",8,8,0.00264840930919634,0.159130881813173
"9",9,9,0.0023128210561392,0.0531822371062974
"10",10,10,0.00691707294537027,0.0846567727097175
"11",11,11,3.00344676382806e-05,0.0305355469806231
"12",12,12,0.00241077905405224,0.0469103272082411
"13",13,13,0.000291037982838654,0.0303006205868756
"14",14,14,0.0600844878246259,0.0429584661193938
"15",15,15,0.00217591802138258,0.157110377695671
