"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,7.37865212399901e-05,0,NA,NA,FALSE,NA
"2",2,-0.149697311946403,0,NA,NA,FALSE,NA
"3",3,0.0553376222131338,0,NA,NA,FALSE,NA
"4",4,0.155623486433055,0,NA,NA,FALSE,NA
"5",5,0.0108598641408111,0,NA,NA,FALSE,NA
"6",6,-0.000317988052048228,0,NA,NA,FALSE,NA
"7",7,0.0300107704149181,0,NA,NA,FALSE,NA
"8",8,-0.0662270873870882,0,NA,NA,FALSE,NA
"9",9,0.0242819438300115,0,NA,NA,FALSE,NA
"10",10,0.00502263232727914,0,NA,NA,FALSE,NA
"11",3,-0.0657499961610498,0,NA,NA,TRUE,5
"12",1,0.0491005916144286,0,NA,NA,TRUE,4
