"","X","V","Imp","rand"
"1",1,1,0.00967383776561562,0.20594512346617
"2",2,2,0.00216506705871571,0.0217978461013834
"3",3,3,0.00569665126289902,0.00136992091422163
"4",4,4,0.00187512267429288,0.294285058093047
"5",5,5,0.00252514385155083,0.019228341444972
"6",6,6,2.26360696735868e-05,0.0139070750076927
"7",7,7,0.00903440988625218,0.0278680309780099
"8",8,8,0.00192517752583142,0.00977517006591118
"9",9,9,0.000125666092591513,0.0415274577835851
"10",10,10,1.32459500975546e-09,0.00756635031748582
"11",11,11,0.000730602959339214,0.00542596799525128
"12",12,12,5.67031458930366e-05,0.0138721098889268
"13",13,13,0.00166777387582405,0.0121709801295378
"14",14,14,0.0179305418808867,0.0483634242231905
"15",15,15,0.00905856140600158,0.026891026333926
