"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0313238274877318,FALSE,NA,NA,FALSE,NA
"2",2,-0.0788669564576012,TRUE,-2.49573803545306,0.256100271355218,FALSE,NA
"3",3,0.0538600587706769,FALSE,NA,NA,FALSE,NA
"4",4,0.0610449025481947,FALSE,NA,NA,FALSE,NA
"5",5,0.00266912093136651,FALSE,NA,NA,FALSE,NA
"6",6,-0.0108902899344061,FALSE,NA,NA,FALSE,NA
"7",7,0.172074444335058,FALSE,NA,NA,FALSE,NA
"8",8,0.00768032977315882,FALSE,NA,NA,FALSE,NA
"9",9,0.000573974255254502,FALSE,NA,NA,FALSE,NA
"10",10,-0.0101706414683438,FALSE,NA,NA,FALSE,NA
"11",11,0.0543727879659605,FALSE,NA,NA,FALSE,NA
"12",12,-0.0486583680778035,FALSE,NA,NA,FALSE,NA
"13",13,-0.0452352729231148,TRUE,-0.341604782625494,0.0134739576000132,FALSE,NA
"14",14,-0.0409724260937066,TRUE,-1.33032921835293,0.952964369245947,FALSE,NA
"15",15,-0.00605674568910997,FALSE,NA,NA,FALSE,NA
"16",5,0.023940732319387,FALSE,NA,NA,TRUE,12
"17",1,-0.0951988556003995,FALSE,NA,NA,TRUE,9
