"","year","stock","length","SSTarc_summer","SSTarc_winter","PDO","WA_Pinks","ALPI","Pinks","NPGO","MEI_summer","MEI_winter"
"1",1979,"one_YO_summer WIND 3",-0.185986461150316,0.593602380044287,-0.217950721307733,0.46130534255802,0.0561210705221445,-0.326574703541259,-1.35680671173161,-0.737188575,0.226666666666667,0.216666666666667
"2",1979,"one_YO_summer GREL 3",-0.956917588287338,0.593602380044287,-0.217950721307733,0.46130534255802,0.0561210705221445,-0.326574703541259,-1.35680671173161,-0.737188575,0.226666666666667,0.216666666666667
"3",1980,"one_YO_summer WIND 3",-0.849286735495196,-0.148815741964107,0.36701537699535,0.692096048025456,-0.66844266063887,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667
"4",1981,"one_YO_summer COWL 3",2.18568030639741,0.70907991206711,0.22893625559478,1.3011536773918,-0.407085587470291,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08
"5",1981,"one_YO_summer LEWI 3",1.29879454256649,0.70907991206711,0.22893625559478,1.3011536773918,-0.407085587470291,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08
"6",1981,"one_YO_summer GREL 3",1.16254307829055,0.70907991206711,0.22893625559478,1.3011536773918,-0.407085587470291,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08
"7",1981,"one_YO_summer YOCL 3",1.73817406040682,0.70907991206711,0.22893625559478,1.3011536773918,-0.407085587470291,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08
"8",1981,"one_YO_summer WIND 3",0.2402772989717,0.70907991206711,0.22893625559478,1.3011536773918,-0.407085587470291,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08
"9",1982,"one_YO_summer LEWI 3",-1.95876122853191,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.66844266063887,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667
"10",1982,"one_YO_summer GREL 3",1.1118150141173,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.66844266063887,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667
"11",1982,"one_YO_summer COWL 3",-0.184764151888662,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.66844266063887,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667
"12",1982,"one_YO_summer WIND 3",0.346119702676047,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.66844266063887,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667
"13",1982,"one_YO_summer YOCL 3",1.44145215103019,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.66844266063887,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667
"14",1983,"one_YO_summer LEWI 3",-0.447070502647241,0.432627287177207,0.0145771380128532,1.7723114661469,0.21860434032427,2.74791406208103,-1.14006743800425,-0.09206469425,0.0766666666666667,2.66333333333333
"15",1983,"one_YO_summer YOCL 3",-1.52901218733913,0.432627287177207,0.0145771380128532,1.7723114661469,0.21860434032427,2.74791406208103,-1.14006743800425,-0.09206469425,0.0766666666666667,2.66333333333333
"16",1983,"one_YO_summer GREL 3",0.312467737388717,0.432627287177207,0.0145771380128532,1.7723114661469,0.21860434032427,2.74791406208103,-1.14006743800425,-0.09206469425,0.0766666666666667,2.66333333333333
"17",1983,"one_YO_summer WIND 3",0.460206831616001,0.432627287177207,0.0145771380128532,1.7723114661469,0.21860434032427,2.74791406208103,-1.14006743800425,-0.09206469425,0.0766666666666667,2.66333333333333
"18",1983,"one_YO_summer COWL 3",0.702907921917005,0.432627287177207,0.0145771380128532,1.7723114661469,0.21860434032427,2.74791406208103,-1.14006743800425,-0.09206469425,0.0766666666666667,2.66333333333333
"19",1984,"one_YO_summer GREL 3",1.26022856983134,0.499303580290418,0.432952148338844,1.03109982286144,-0.668458792013385,0.742290531382114,-1.1592217304735,0.620750036666667,-0.19,-0.376666666666667
"20",1984,"one_YO_summer YOCL 3",2.48858140658804,0.499303580290418,0.432952148338844,1.03109982286144,-0.668458792013385,0.742290531382114,-1.1592217304735,0.620750036666667,-0.19,-0.376666666666667
"21",1984,"one_YO_summer LEWI 3",1.48327450657948,0.499303580290418,0.432952148338844,1.03109982286144,-0.668458792013385,0.742290531382114,-1.1592217304735,0.620750036666667,-0.19,-0.376666666666667
