"","year","stock","length","SSTarc_summer","SSTarc_winter","PDO","WA_Pinks","ALPI","Pinks","NPGO","MEI_summer","MEI_winter"
"1",1979,"one_YO_summer WIND 3",2.14748656110835,0.593602380044287,-0.217950721307733,0.46130534255802,0.0561210705221445,-0.326574703541259,-1.35680671173161,-0.737188575,0.226666666666667,0.216666666666667
"2",1979,"one_YO_summer GREL 3",0.0943061531664323,0.593602380044287,-0.217950721307733,0.46130534255802,0.0561210705221445,-0.326574703541259,-1.35680671173161,-0.737188575,0.226666666666667,0.216666666666667
"3",1980,"one_YO_summer COWL 3",-1.15563130975576,-0.148815741964107,0.36701537699535,0.692096048025456,-0.66844266063887,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667
"4",1980,"one_YO_summer LEWI 3",0.346244445815006,-0.148815741964107,0.36701537699535,0.692096048025456,-0.66844266063887,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667
"5",1980,"one_YO_summer WIND 3",1.17479020734413,-0.148815741964107,0.36701537699535,0.692096048025456,-0.66844266063887,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667
"6",1980,"one_YO_summer YOCL 3",-0.622119747843764,-0.148815741964107,0.36701537699535,0.692096048025456,-0.66844266063887,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667
"7",1980,"one_YO_summer GREL 3",0.636205572140471,-0.148815741964107,0.36701537699535,0.692096048025456,-0.66844266063887,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667
"8",1981,"one_YO_summer COWL 3",1.69199377568722,0.70907991206711,0.22893625559478,1.3011536773918,-0.407085587470291,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08
"9",1981,"one_YO_summer WIND 3",0.360345237032876,0.70907991206711,0.22893625559478,1.3011536773918,-0.407085587470291,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08
"10",1981,"one_YO_summer GREL 3",1.00585731767102,0.70907991206711,0.22893625559478,1.3011536773918,-0.407085587470291,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08
"11",1981,"one_YO_summer LEWI 3",1.41783145820118,0.70907991206711,0.22893625559478,1.3011536773918,-0.407085587470291,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08
"12",1981,"one_YO_summer YOCL 3",1.89112954726824,0.70907991206711,0.22893625559478,1.3011536773918,-0.407085587470291,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08
"13",1982,"one_YO_summer COWL 3",0.54088981815148,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.66844266063887,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667
"14",1982,"one_YO_summer GREL 3",-0.256582637533122,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.66844266063887,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667
"15",1982,"one_YO_summer LEWI 3",0.614616655196002,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.66844266063887,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667
"16",1982,"one_YO_summer WIND 3",0.892731210698927,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.66844266063887,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667
"17",1982,"one_YO_summer YOCL 3",0.416716852100378,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.66844266063887,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667
"18",1983,"one_YO_summer WIND 3",0.125086329419946,0.432627287177207,0.0145771380128532,1.7723114661469,0.21860434032427,2.74791406208103,-1.14006743800425,-0.09206469425,0.0766666666666667,2.66333333333333
"19",1983,"one_YO_summer GREL 3",-1.30878314374667,0.432627287177207,0.0145771380128532,1.7723114661469,0.21860434032427,2.74791406208103,-1.14006743800425,-0.09206469425,0.0766666666666667,2.66333333333333
"20",1983,"one_YO_summer YOCL 3",0.437459067314849,0.432627287177207,0.0145771380128532,1.7723114661469,0.21860434032427,2.74791406208103,-1.14006743800425,-0.09206469425,0.0766666666666667,2.66333333333333
"21",1983,"one_YO_summer LEWI 3",-1.13033011618372,0.432627287177207,0.0145771380128532,1.7723114661469,0.21860434032427,2.74791406208103,-1.14006743800425,-0.09206469425,0.0766666666666667,2.66333333333333
"22",1984,"one_YO_summer WIND 3",0.163648533179225,0.499303580290418,0.432952148338844,1.03109982286144,-0.668458792013385,0.742290531382114,-1.1592217304735,0.620750036666667,-0.19,-0.376666666666667
"23",1984,"one_YO_summer COWL 3",0.45272283773391,0.499303580290418,0.432952148338844,1.03109982286144,-0.668458792013385,0.742290531382114,-1.1592217304735,0.620750036666667,-0.19,-0.376666666666667
"24",1984,"one_YO_summer LEWI 3",-0.757878554171121,0.499303580290418,0.432952148338844,1.03109982286144,-0.668458792013385,0.742290531382114,-1.1592217304735,0.620750036666667,-0.19,-0.376666666666667
"25",1984,"one_YO_summer GREL 3",-2.17466921440253,0.499303580290418,0.432952148338844,1.03109982286144,-0.668458792013385,0.742290531382114,-1.1592217304735,0.620750036666667,-0.19,-0.376666666666667
"26",1984,"one_YO_summer YOCL 3",1.27553785749362,0.499303580290418,0.432952148338844,1.03109982286144,-0.668458792013385,0.742290531382114,-1.1592217304735,0.620750036666667,-0.19,-0.376666666666667
"27",1985,"one_YO_summer COWL 3",0.972077603793258,-0.0884125971060417,0.0289481346634613,0.368414477701831,0.873266216747733,-0.586785341256687,-0.789755296085584,-0.393901047083333,-0.276666666666667,-0.476666666666667
"28",1985,"one_YO_summer YOCL 3",1.51902780604646,-0.0884125971060417,0.0289481346634613,0.368414477701831,0.873266216747733,-0.586785341256687,-0.789755296085584,-0.393901047083333,-0.276666666666667,-0.476666666666667
"29",1985,"one_YO_summer WIND 3",0.302993710652839,-0.0884125971060417,0.0289481346634613,0.368414477701831,0.873266216747733,-0.586785341256687,-0.789755296085584,-0.393901047083333,-0.276666666666667,-0.476666666666667
"30",1985,"one_YO_summer LEWI 3",-0.296033990297123,-0.0884125971060417,0.0289481346634613,0.368414477701831,0.873266216747733,-0.586785341256687,-0.789755296085584,-0.393901047083333,-0.276666666666667,-0.476666666666667
"31",1985,"one_YO_summer GREL 3",0.392293828018767,-0.0884125971060417,0.0289481346634613,0.368414477701831,0.873266216747733,-0.586785341256687,-0.789755296085584,-0.393901047083333,-0.276666666666667,-0.476666666666667
"32",1986,"one_YO_summer LEWI 3",2.03987130036955,0.34447407043283,0.246118316842222,1.49555414714238,-0.667445972142051,2.15143121562566,-1.03113010375293,-0.732847288333333,0.973333333333333,-0.35
"33",1986,"one_YO_summer GREL 3",2.09749936862287,0.34447407043283,0.246118316842222,1.49555414714238,-0.667445972142051,2.15143121562566,-1.03113010375293,-0.732847288333333,0.973333333333333,-0.35
"34",1986,"one_YO_summer YOCL 3",0.482711036284672,0.34447407043283,0.246118316842222,1.49555414714238,-0.667445972142051,2.15143121562566,-1.03113010375293,-0.732847288333333,0.973333333333333,-0.35
"35",1986,"one_YO_summer COWL 3",0.804844343825723,0.34447407043283,0.246118316842222,1.49555414714238,-0.667445972142051,2.15143121562566,-1.03113010375293,-0.732847288333333,0.973333333333333,-0.35
"36",1987,"one_YO_summer YOCL 3",0.153856636765587,-0.18100158429132,0.45855084274007,1.64398800335588,0.521385631006277,1.51891920394816,-0.471887750394094,0.429174729166667,1.54333333333333,1.17666666666667
"37",1987,"one_YO_summer LEWI 3",1.15609721125804,-0.18100158429132,0.45855084274007,1.64398800335588,0.521385631006277,1.51891920394816,-0.471887750394094,0.429174729166667,1.54333333333333,1.17666666666667
"38",1987,"one_YO_summer WIND 3",1.61653914502778,-0.18100158429132,0.45855084274007,1.64398800335588,0.521385631006277,1.51891920394816,-0.471887750394094,0.429174729166667,1.54333333333333,1.17666666666667
"39",1987,"one_YO_summer COWL 3",-0.197814016165048,-0.18100158429132,0.45855084274007,1.64398800335588,0.521385631006277,1.51891920394816,-0.471887750394094,0.429174729166667,1.54333333333333,1.17666666666667
"40",1988,"one_YO_summer LEWI 3",0.900944319631342,-0.0920488251148964,0.0132102283938178,0.293718730704072,-0.667352640618072,0.554138224110959,-0.826084487748374,1.32363676333333,-1.77666666666667,0.363333333333333
"41",1988,"one_YO_summer WIND 3",1.7283352746246,-0.0920488251148964,0.0132102283938178,0.293718730704072,-0.667352640618072,0.554138224110959,-0.826084487748374,1.32363676333333,-1.77666666666667,0.363333333333333
"42",1988,"one_YO_summer GREL 3",0.793093314659528,-0.0920488251148964,0.0132102283938178,0.293718730704072,-0.667352640618072,0.554138224110959,-0.826084487748374,1.32363676333333,-1.77666666666667,0.363333333333333
"43",1988,"one_YO_summer COWL 3",0.183111820402996,-0.0920488251148964,0.0132102283938178,0.293718730704072,-0.667352640618072,0.554138224110959,-0.826084487748374,1.32363676333333,-1.77666666666667,0.363333333333333
"44",1988,"one_YO_summer YOCL 3",-0.573932694453408,-0.0920488251148964,0.0132102283938178,0.293718730704072,-0.667352640618072,0.554138224110959,-0.826084487748374,1.32363676333333,-1.77666666666667,0.363333333333333
"45",1989,"one_YO_summer LEWI 3",1.32406183627659,0.536806230637925,-0.339264697042005,-0.241600789446538,0.297336970367735,-1.00312236160137,-0.0780338198967607,0.612240616666667,-0.82,-1.11666666666667
"46",1989,"one_YO_summer WIND 3",0.520526813256006,0.536806230637925,-0.339264697042005,-0.241600789446538,0.297336970367735,-1.00312236160137,-0.0780338198967607,0.612240616666667,-0.82,-1.11666666666667
"47",1989,"one_YO_summer GREL 3",1.4421921595223,0.536806230637925,-0.339264697042005,-0.241600789446538,0.297336970367735,-1.00312236160137,-0.0780338198967607,0.612240616666667,-0.82,-1.11666666666667
"48",1989,"one_YO_summer YOCL 3",1.51924294058434,0.536806230637925,-0.339264697042005,-0.241600789446538,0.297336970367735,-1.00312236160137,-0.0780338198967607,0.612240616666667,-0.82,-1.11666666666667
"49",1989,"one_YO_summer COWL 3",2.04095379621447,0.536806230637925,-0.339264697042005,-0.241600789446538,0.297336970367735,-1.00312236160137,-0.0780338198967607,0.612240616666667,-0.82,-1.11666666666667
"50",1990,"one_YO_summer LEWI 3",2.00276946047738,0.827616549912811,0.006107248520029,-0.612206611089268,-0.666096697887977,-0.278535816578411,0.434783614806247,-0.201546121083333,0.146666666666667,0.386666666666667
"51",1990,"one_YO_summer WIND 3",0.494276945615806,0.827616549912811,0.006107248520029,-0.612206611089268,-0.666096697887977,-0.278535816578411,0.434783614806247,-0.201546121083333,0.146666666666667,0.386666666666667
"52",1990,"one_YO_summer COWL 3",0.319001180818231,0.827616549912811,0.006107248520029,-0.612206611089268,-0.666096697887977,-0.278535816578411,0.434783614806247,-0.201546121083333,0.146666666666667,0.386666666666667
"53",1990,"one_YO_summer YOCL 3",0.370199421822431,0.827616549912811,0.006107248520029,-0.612206611089268,-0.666096697887977,-0.278535816578411,0.434783614806247,-0.201546121083333,0.146666666666667,0.386666666666667
"54",1991,"one_YO_summer WIND 3",0.522988335945258,-0.209636295757308,0.045696271425006,-0.672537791356689,0.24003832809053,0.24989194001292,0.281871549880582,-0.498914711166667,0.64,0.15
"55",1991,"one_YO_summer COWL 3",0.786652220436299,-0.209636295757308,0.045696271425006,-0.672537791356689,0.24003832809053,0.24989194001292,0.281871549880582,-0.498914711166667,0.64,0.15
"56",1991,"one_YO_summer LEWI 3",0.907544646148916,-0.209636295757308,0.045696271425006,-0.672537791356689,0.24003832809053,0.24989194001292,0.281871549880582,-0.498914711166667,0.64,0.15
"57",1991,"one_YO_summer YOCL 3",0.0899164717557876,-0.209636295757308,0.045696271425006,-0.672537791356689,0.24003832809053,0.24989194001292,0.281871549880582,-0.498914711166667,0.64,0.15
"58",1992,"one_YO_summer WIND 3",0.0946354555678872,1.20754678551625,0.0374408823320235,1.21113572588168,-0.665479096692261,0.926439598073033,-0.820527770467191,-1.09491887,0.446666666666667,1.67
