"","X","V","Imp","rand"
"1",1,1,0.0464663173606518,0.010800660557623
"2",2,2,0.00940782852046903,0.00306148327286325
"3",3,3,0.000822098396661041,0.0991428011153373
"4",4,4,0.0147564082058564,0.0394570472024034
"5",5,5,0.0221095279454766,0.0382699694884573
"6",6,6,0.0169298299949969,0.0204067311141184
"7",7,7,0.0182949238771749,0.290032779889259
"8",8,8,0.0272725499954601,0.0324477178874004
"9",9,9,0.0364454413322048,0.0236430645021116
"10",10,10,0.00760448319083651,0.0127174602701504
"11",11,11,0.0128383454295004,0.00403563895533116
"12",12,12,0.000223538322976757,0.0104745810878686
"13",13,13,0.00164417101092155,0.00404672129276688
"14",14,14,0.0027650594295225,0.00697573238622858
"15",15,15,0.032337765076381,0.154458861553753
