"","X","V","Imp","rand"
"1",1,1,0.0082838930437373,0.00135896656574684
"2",2,2,0.00198948158492692,0.0352727586357828
"3",3,3,0.0284959378644847,0.000828478632195304
"4",4,4,0.0171380328016117,0.0166739870753351
"5",5,5,1.71262965682611e-05,1.57924550075477e-05
"6",6,6,0.00872904721191471,0.00366030020217034
"7",7,7,0.0173051927677111,0.00489748634441129
"8",8,8,0.00105336364949254,0.0205360402009037
"9",9,9,0.0185224466822049,0.0279673522647436
"10",10,10,0.0041534766145672,0.351400558200215
"11",11,11,0.00101353440882949,0.0213047392233298
"12",12,12,2.34874292374501e-05,0.00213147028883201
"13",13,13,0.0139704059812616,0.149768652237003
"14",14,14,0.000453941251168108,0.110191392414616
"15",15,15,3.75327580067454e-05,0.00396202660578323
