"","X","V","Imp","rand"
"1",1,1,0.0380601782902067,0.00428498535661769
"2",2,2,0.307104591609408,0.0236658489008655
"3",3,3,0.13682435875842,0.000988402167022103
"4",4,4,0.000839199596583237,0.0903384592667392
"5",5,5,0.253277366148275,0.0884865004494919
"6",6,6,0.00197386073830466,0.000522920471035415
"7",7,7,0.0268634307800539,0.0201861469553783
"8",8,8,0.0389381888284661,0.0040587538916761
"9",9,9,0.000339619471207465,0.133056198867144
"10",10,10,0.00658016238567412,0.0812676432581364
"11",11,11,0.0124136666576709,0.0616785091943414
"12",12,12,0.0393961340141835,0.00185166879469602
"13",13,13,0.000185270076328204,0.216502502383104
"14",14,14,0.190305452217228,0.00202958347697273
"15",15,15,0.0612533388306878,0.0209357963741015
