"","X","V","Imp","rand"
"1",1,1,3.76729545472527e-07,0.0250349944605891
"2",2,2,0.0154469392146049,0.00287574665875926
"3",3,3,0.0349594244227521,0.0312928473381232
"4",4,4,0.00178834719668265,0.00850877013574704
"5",5,5,0.00208913115947423,0.00543136082688912
"6",6,6,0.0108420209719785,0.0801273759236351
"7",7,7,0.0699966370404649,0.0205185794477551
"8",8,8,0.0486104523142382,0.000137901506985651
"9",9,9,0.00268169693476746,0.101484655575889
"10",10,10,0.00506802897691079,0.10264138986226
"11",11,11,0.0704349097238726,0.0995544918404093
"12",12,12,0.0633909569720978,0.146427722484514
"13",13,13,0.000274764132806943,0.0498934794694093
"14",14,14,0.0125379116842575,0.0550742934249466
"15",15,15,0.00932739644896901,0.0209932093146442
