"","V1"
"1",-0.588455130182071
"2",-1.00932780150899
"3",-1.0946783858973
"4",-0.792348127426888
"5",-0.469477208150578
"6",0.401528709228786
"7",0.674374614085397
"8",0.0395773810861005
"9",0.161313584290211
"10",0.223036056319789
"11",0.973058391304336
"12",1.068914029581
"13",0.723826801455865
"14",0.745120943957846
"15",0.592843150719339
"16",0.642520948046793
"17",0.921712138416488
"18",0.663570947885087
"19",0.557487145632592
"20",0.285270294565401
"21",0.396835461894366
"22",0.209465215512343
"23",-0.19272208365591
"24",-0.442094156983161
"25",-0.547710491574444
"26",-0.27465230029811
"27",-0.0786787464398824
"28",-0.139757925405552
"29",-0.0458924245538361
"30",0.371437765819924
"31",0.0492876672362289
"32",0.455276747365778
"33",0.902269044177515
"34",0.953905553063762
"35",0.126799933459755
"36",0.0300348892384706
"37",-0.249570993930339
"38",-0.598344921965454
"39",-0.465596583638615
"40",-0.341024993430076
"41",-0.055180432275526
"42",0.24849496766099
"43",-0.0243414029190825
"44",0.152570212876643
"45",-0.0830281428513471
"46",-0.106844900925672
"47",-0.384874120981416
"48",-0.0588440265408127
"49",-0.300160601430034
"50",-0.518556528050288
"51",-0.475876674142698
"52",-0.479243240390685
"53",-0.275131754969
"54",0.0177061159403836
"55",-0.235490984606697
"56",-0.961599954484635
"57",-0.822720592457797
"58",-0.833275822557672
"59",-0.696458168727108
"60",-0.0217677723115156
"61",0.138835891051463
"62",0.263515938712069
"63",0.183647710138787
"64",0.267678692827074
"65",0.496056100801681
"66",0.29054046430705
"67",0.399196900708763
"68",0.283261837028673
"69",0.201703355382254
"70",0.720120475415346
"71",0.206571805637064
"72",0.614616110991978
"73",0.698614145264138
"74",0.42241656964143
"75",0.510213301864055
"76",-0.156572836334078
"77",-0.209294869389355
"78",-0.38750557103736
"79",-0.707899939816827
"80",-0.227455001726851
"81",-0.407824701225006
"82",-0.33859863707962
"83",-0.0341300768875708
"84",-0.0193623360845823
"85",0.167909850620695
"86",-0.10411925779219
"87",-0.374242479708406
"88",-0.263464029944696
"89",-0.334062934120318
"90",-0.0706581122068997
"91",0.438512474451808
"92",0.158598053593505
"93",-0.295293163789867
"94",-1.04415873926869
"95",-1.05422335602904
"96",-0.502223592325356
"97",0.119356890847818
"98",0.208048719449744
"99",0.158771029286581
"100",0.65839200158674
