"","V1"
"1",-0.336087950951585
"2",-0.437234368650119
"3",-0.318642194877295
"4",-0.411997348852564
"5",-1.19241035595868
"6",-1.72867748781279
"7",-1.39866961373584
"8",-1.0568671053649
"9",-0.70792139392561
"10",0.0400224826144644
"11",0.18963911746428
"12",0.427035755323541
"13",0.788544498554682
"14",0.153133825417735
"15",-0.0212036611467914
"16",0.810719388103716
"17",0.962770320264712
"18",0.335153543448898
"19",-0.563449622084675
"20",-1.39114399842952
"21",-1.49945090055763
"22",-1.21495594539235
"23",-0.672570736148535
"24",0.347487021621541
"25",0.545511903914116
"26",0.555268598248309
"27",0.614222662775091
"28",0.57540082899474
"29",0.0553299986583976
"30",-0.174170871399686
"31",0.111960624775558
"32",-0.272449563664263
"33",-0.840973685584587
"34",-0.996441103574711
"35",-1.39408253173357
"36",-1.62925907197745
"37",-0.919344369427747
"38",0.0676048973292565
"39",-0.17309403031697
"40",-0.081079889669198
"41",0.484746960291521
"42",0.384150822442405
"43",0.133998533154582
"44",0.0743920368764272
"45",-0.433491634020855
"46",-0.142396673172706
"47",-0.541669593025648
"48",-0.176539697964279
"49",0.135072519293827
"50",0.970288556654783
"51",0.329375550073337
"52",0.258244239491646
"53",0.172064423144487
"54",-0.401192645578416
"55",-1.04850955150356
"56",-0.55270501303774
"57",-0.0700941378850985
"58",-0.00423979578110924
"59",0.360350239535391
"60",0.74967656806236
"61",1.22847440700453
"62",1.47884448126649
"63",1.13205915535487
"64",0.946662742556516
"65",0.590481336076602
"66",0.631684970111329
"67",0.139472475592596
"68",-0.529225661573258
"69",-0.709934882595993
"70",0.576342426206437
"71",0.895810650208459
"72",1.241310598772
"73",1.03294032895152
"74",1.32699721080174
"75",0.964561961883482
"76",1.27334624861119
"77",1.63248374860813
"78",0.809344693171574
"79",0.540152182280854
"80",0.0586647515848459
"81",0.100983166236217
"82",-0.331806941855304
"83",-0.586977242736039
"84",-1.06180236564237
"85",-0.632929300343326
"86",-0.0186361514658597
"87",0.451199134858858
"88",0.21464193049145
"89",-0.408135232248232
"90",-0.450272020661398
"91",-0.320159651313854
"92",0.273269683141877
"93",0.525375563523333
"94",0.95656734827171
"95",0.746111018328835
"96",-0.473644760328819
"97",-0.398390711690303
"98",-0.739341442619349
"99",-0.344696785166059
"100",-0.590978436978604
