"","X","V","Imp","rand"
"1",1,1,0.000262635394145694,0.161567696680369
"2",2,2,0.0271365257826077,0.0133507121604998
"3",3,3,0.0451048018586041,0.171244598558551
"4",4,4,0.0502291756075977,0.00961454718979936
"5",5,5,0.000834061522114366,0.166790064647653
"6",6,6,0.000200835550083391,0.00434952142477775
"7",7,7,0.00209378731200666,0.00826461692661713
"8",8,8,0.108397194436122,0.00182854188505883
"9",9,9,0.000788644904693591,0.0582960382033725
"10",10,10,0.00211263852885718,0.0475318709523171
"11",11,11,0.135125427271705,0.000263096782513882
"12",12,12,0.100332885161675,0.0279020917060836
"13",13,13,0.363222657146468,0.000721305879248302
"14",14,14,0.0140288971297211,0.0774569919409317
"15",15,15,0.537100340204016,0.000807839677801239
