"","V1"
"1",0.542073816017476
"2",1.26704387346903
"3",0.660375933157848
"4",0.601353280086334
"5",0.779632348295782
"6",0.726898862377005
"7",0.276863284542089
"8",0.291595562076092
"9",-0.326351149044317
"10",-0.751616700699912
"11",-0.924318255803369
"12",0.0529542878180925
"13",0.881039018610282
"14",0.0728631686646099
"15",-0.301109563923919
"16",0.650602412219763
"17",0.679764293762936
"18",1.04504252515721
"19",1.23543744403384
"20",1.5048973207432
"21",1.10689663691192
"22",0.701595386796627
"23",0.393322145612786
"24",0.612579356414124
"25",1.15402578805818
"26",0.979929351592459
"27",0.337107175096234
"28",0.213256520791866
"29",-0.0908002368787578
"30",0.193733036233152
"31",-0.56620745927076
"32",-0.432383336910099
"33",-0.280394333722033
"34",-0.371107562211613
"35",-1.04853567473012
"36",-1.24099979986814
"37",-0.902558550197721
"38",-0.214925982912723
"39",-0.546482026843749
"40",-0.477580054703556
"41",-0.0443596202729475
"42",-0.0193830931262408
"43",0.0084271359825661
"44",0.693852897173236
"45",0.103011733569888
"46",-0.618896960161804
"47",-0.124469410681566
"48",-0.459747620382958
"49",-0.0454202467921013
"50",0.967267803298771
"51",1.10190126230379
"52",1.11439536082585
"53",0.383045309205205
"54",-0.247042527551031
"55",0.668020839174271
"56",1.00237659328594
"57",0.706592707452267
"58",-0.104089511447376
"59",-0.454651253506795
"60",0.0888165224871412
"61",-0.0350585894795616
"62",-0.581202815601585
"63",-0.565911071932035
"64",-0.0161458773258671
"65",-0.0750651384895917
"66",-0.0522881093762681
"67",0.297155515049581
"68",-0.0498612830494086
"69",0.104617401659891
"70",-0.207828090714699
"71",-0.313428832578368
"72",-0.620753323260583
"73",-1.21472707185505
"74",-0.678245479133239
"75",-1.12427045935052
"76",-0.79456701535026
"77",-1.30221546732824
"78",-1.77879519832033
"79",-1.52117867251157
"80",-2.08215156340465
"81",-1.18017853632034
"82",-0.0807793337005627
"83",0.817802796397334
"84",1.51764400309694
"85",0.928483572071126
"86",0.558061170893337
"87",0.0431771637561017
"88",0.606361473780699
"89",-0.384358442945909
"90",-0.463913250982988
"91",-0.486206575932057
"92",-0.123688460310369
"93",0.475097801606191
"94",0.600934755235284
"95",-0.0833650815164842
"96",-0.032179619004159
"97",-0.418587702928064
"98",-1.13000601541218
"99",-1.32006051914367
"100",-0.437478117942127
