"","X","V","Imp","rand"
"1",1,1,0.0023097155652837,0.0739806705441279
"2",2,2,0.0246796894797036,0.23786440837141
"3",3,3,0.000246896083460384,0.0345540595560669
"4",4,4,0.00123263411216189,5.91569675581043e-05
"5",5,5,0.000246530678027268,0.0115411280370656
"6",6,6,0.000333665107856414,0.000872402431600011
"7",7,7,0.00935116445460596,0.0235286533998935
"8",8,8,0.00428586763291706,0.0811720843942123
"9",9,9,0.00211312303017243,0.0173715381250547
"10",10,10,0.00311447225542265,0.0107576600433239
"11",11,11,0.00162016909924614,0.0194492266681882
"12",12,12,0.0106403228763423,0.0792245312630142
"13",13,13,0.00406740634861964,0.0395731995875678
"14",14,14,0.0042722877935757,0.0673369172863134
"15",15,15,0.0011043026001841,0.0527029052310096
