"","X","V","Imp","rand"
"1",1,1,0.00966699412980744,0.0745753500177241
"2",2,2,0.00974541788220092,0.0403568488577864
"3",3,3,0.00258512249497052,0.0515690971182076
"4",4,4,0.000189091999085571,0.0446074391316197
"5",5,5,0.00137202178129569,0.28450150374402
"6",6,6,0.0050728433212263,0.0109066958605307
"7",7,7,6.44806170590568e-05,0.0151354187676784
"8",8,8,0.00381621648797621,0.000505649737708994
"9",9,9,0.00740947807556917,0.00559546998807497
"10",10,10,0.00190752305015184,0.0998928767332973
"11",11,11,1.54561601222433e-08,0.013694703510979
"12",12,12,0.00427350172475019,0.0240333762550627
"13",13,13,0.00118948049087249,0.000968258306550976
"14",14,14,0.00239487220774204,0.055118670482636
"15",15,15,0.0128444332295217,0.0284130971592769
