"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.381791200713292,FALSE,NA,NA,FALSE,NA
"2",2,0.150995746365881,FALSE,NA,NA,FALSE,NA
"3",3,-0.245170297353203,FALSE,NA,NA,FALSE,NA
"4",4,0.390452821820984,FALSE,NA,NA,FALSE,NA
"5",5,-0.114221577130152,TRUE,-0.278530502610076,0.975337306926859,FALSE,NA
"6",6,-0.0144127888385294,TRUE,0.113193532436878,0.0838404610650937,FALSE,NA
"7",7,-0.249787678603781,TRUE,-0.632427008521907,1.46639070309866,FALSE,NA
"8",8,-0.288577374092183,FALSE,NA,NA,FALSE,NA
"9",9,-0.109731197725292,FALSE,NA,NA,FALSE,NA
"10",10,-0.0269704234557917,FALSE,NA,NA,FALSE,NA
"11",5,0.0155340595953358,FALSE,NA,NA,TRUE,8
"12",1,-0.0970264857016189,FALSE,NA,NA,TRUE,7
