"","X","V","Imp","rand"
"1",1,1,0.00521740174937911,0.0111610568769349
"2",2,2,0.0132505997690067,0.255508127337602
"3",3,3,0.0025266364855515,0.00389238620992554
"4",4,4,0.00311941294077712,0.0497561485169176
"5",5,5,0.00961323184605175,0.0313741494733961
"6",6,6,0.000166866668542331,0.0577407760950931
"7",7,7,2.40539014625726e-05,0.0265318279166929
"8",8,8,2.79768663163528e-05,0.120369237377304
"9",9,9,0.000715729303256484,0.0550509986999062
"10",10,10,0.00232534977926751,0.0777889909046591
"11",11,11,0.00091841206383095,0.00408705874426894
"12",12,12,0.00833024032976096,0.0062645745074882
"13",13,13,0.0112595312092884,0.0259918509712283
"14",14,14,0.00490950629525665,0.00263516098101397
"15",15,15,7.24345421335689e-05,0.0217435575237448
