"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0934445597419045,0,NA,NA,FALSE,NA
"2",2,0.0683163796078021,0,NA,NA,FALSE,NA
"3",3,-0.00914641243683196,0,NA,NA,FALSE,NA
"4",4,0.119904718455869,0,NA,NA,FALSE,NA
"5",5,0.0135699731380004,0,NA,NA,FALSE,NA
"6",6,0.0460296021013093,0,NA,NA,FALSE,NA
"7",7,0.0702878446868332,0,NA,NA,FALSE,NA
"8",8,0.105761454499746,0,NA,NA,FALSE,NA
"9",9,-0.0310848220875747,0,NA,NA,FALSE,NA
"10",10,0.103048236861791,0,NA,NA,FALSE,NA
"11",1,0.0389509331750809,0,NA,NA,TRUE,6
"12",1,-0.0555123780793254,0,NA,NA,TRUE,5
