"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0264724568474514,FALSE,NA,NA,FALSE,NA
"2",2,0.0496170023340292,FALSE,NA,NA,FALSE,NA
"3",3,-0.00685264887672685,FALSE,NA,NA,FALSE,NA
"4",4,-0.00652019745971489,FALSE,NA,NA,FALSE,NA
"5",5,-0.0622018907205994,FALSE,NA,NA,FALSE,NA
"6",6,0.0222326587044645,FALSE,NA,NA,FALSE,NA
"7",7,-0.0510174186359783,TRUE,-0.293331493637009,0.00978171592578292,FALSE,NA
"8",8,-0.0615164974930983,FALSE,NA,NA,FALSE,NA
"9",9,0.0472385967493459,FALSE,NA,NA,FALSE,NA
"10",10,0.0107402923214986,FALSE,NA,NA,FALSE,NA
"11",11,0.0646383765105636,TRUE,0.423640654148519,3.52124741929157,FALSE,NA
"12",12,0.165399442675287,FALSE,NA,NA,FALSE,NA
"13",13,0.0200341407031609,TRUE,-0.498344585723545,1.99082332096043,FALSE,NA
"14",14,0.0936855483443976,FALSE,NA,NA,FALSE,NA
"15",15,0.0255796035627867,FALSE,NA,NA,FALSE,NA
"16",11,-0.0687600311216241,FALSE,NA,NA,TRUE,14
