"","X","V","Imp","rand"
"1",1,1,0.000700790971540177,0.00052772887748781
"2",2,2,0.00246184692061506,0.126459066979426
"3",3,3,4.69587966277058e-05,0.00803764766587746
"4",4,4,4.25129749136725e-05,0.0686323136054094
"5",5,5,0.00386907520921739,0.0422368997164987
"6",6,6,0.000494291113069201,0.000258502585191648
"7",7,7,0.00260277700427867,0.113433435900519
"8",8,8,0.00378427946381837,0.00741485120742714
"9",9,9,0.00223148502284731,0.103325342143968
"10",10,10,0.000115353879151242,0.000942368143409877
"11",11,11,0.0729381508395455,0.114917254441629
"12",12,12,0.0273569756372956,0.0839034984637961
"13",13,13,0.000401366793714048,0.00955673589193742
"14",14,14,0.0775370130902146,0.0702696346581281
"15",15,15,0.00065431611842933,2.95441647373517e-05
