"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.217545991737329,0,NA,NA,FALSE,NA
"2",2,0.0142257966173058,0,NA,NA,FALSE,NA
"3",3,0.157257824542182,0,NA,NA,FALSE,NA
"4",4,0.0684833848980388,0,NA,NA,FALSE,NA
"5",5,0.432907989031448,0,NA,NA,FALSE,NA
"6",6,0.188469033375717,0,NA,NA,FALSE,NA
"7",7,-0.501985052743139,0,NA,NA,FALSE,NA
"8",8,-0.0743413638090362,0,NA,NA,FALSE,NA
"9",9,0.050326410759571,0,NA,NA,FALSE,NA
"10",10,-0.0115573893493917,0,NA,NA,FALSE,NA
"11",4,-0.0493491692227822,0,NA,NA,TRUE,9
