"","V1"
"1",-0.930148053345931
"2",-0.680777814688978
"3",-0.315363381103629
"4",0.566376124264058
"5",0.0871078010271232
"6",-0.756484708017334
"7",0.281214884614808
"8",-1.45852632720482
"9",-0.346910977670951
"10",-1.112482988807
"11",-1.12829336609504
"12",-0.345850721039074
"13",-0.64169311504712
"14",-0.578847018731935
"15",-0.12270455877904
"16",-1.40908512362247
"17",-0.366430021776326
"18",0.673258029812128
"19",0.285367249697307
"20",0.0105096240883321
"21",0.195422917804167
"22",-0.0249881030968342
"23",1.95911306942842
"24",0.423963600407889
"25",0.542055300389959
"26",-0.450086536961485
"27",-0.229571797103639
"28",0.0943548494423851
"29",1.26351251474132
"30",0.144641942122398
"31",0.641157810561919
"32",1.49348525163875
"33",-0.00244677211545727
"34",-1.18385222148093
"35",-0.527680520741279
"36",0.115119042971755
"37",0.0359896038527203
"38",1.33919166798761
"39",-0.26153357499221
"40",-0.10183785843976
"41",-0.475749407194864
"42",0.0842417947389136
"43",-0.0790581354971843
"44",0.198487788470818
"45",-0.55820643739941
"46",0.899084415899854
"47",0.361165393953486
"48",0.978099383694454
"49",0.0253278050948363
"50",1.39036167424729
