"","V1"
"1",0.0921988183655912
"2",0.0855557283430247
"3",0.121389497322184
"4",0.156645501247874
"5",0.265733080524559
"6",0.26061462709326
"7",0.237659008994443
"8",0.222323135363364
"9",0.0024100402360047
"10",-0.0997936171032608
"11",-0.0265154147754535
"12",0.0124660675217349
"13",0.134221116328494
"14",0.218712950985137
"15",0.00233570990849025
"16",-0.0717933426495635
"17",0.0941043740930242
"18",0.190010516495113
"19",0.342422049931289
"20",0.323940663947639
"21",0.173713017373638
"22",-0.0573502478896414
"23",-0.367332585057363
"24",-0.43052749920544
"25",-0.412956610805011
"26",-0.378994649025776
"27",-0.0868400539303079
"28",-0.0567890023431348
"29",-0.338961137272211
"30",-0.608601744017703
