"","X","V","Imp","rand"
"1",1,1,0.00401325283384671,0.22561031395549
"2",2,2,0.0878138117158208,0.0144530168373436
"3",3,3,0.0250590192882427,0.0351744250271976
"4",4,4,0.0455163875527835,0.000293209804981874
"5",5,5,0.0872805791449019,0.0153435896368243
"6",6,6,0.0168389610539218,0.0189495967883723
"7",7,7,0.00141615084621677,0.016576176985358
"8",8,8,0.00797574302489825,0.0105666993500409
"9",9,9,0.00017936689836791,0.00836647307612602
"10",10,10,0.000771220725647995,0.0889311358944277
"11",11,11,0.0941971970478999,0.0192729607808286
"12",12,12,0.0389111634049666,0.215896107872913
"13",13,13,0.105105398252664,0.0193138962159275
"14",14,14,0.0183180133343024,0.0453043269813339
"15",15,15,0.00163628417639215,0.0158487727433774
