"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0633502394142809,0,NA,NA,FALSE,NA
"2",2,0.0645463538335,0,NA,NA,FALSE,NA
"3",3,0.158300408364106,0,NA,NA,FALSE,NA
"4",4,0.213345699635084,0,NA,NA,FALSE,NA
"5",5,0.151102630130299,0,NA,NA,FALSE,NA
"6",6,0.129765022459528,0,NA,NA,FALSE,NA
"7",7,0.0376317797375671,0,NA,NA,FALSE,NA
"8",8,0.0893070155413238,0,NA,NA,FALSE,NA
"9",9,-0.0133927927770092,0,NA,NA,FALSE,NA
"10",10,0.0277708610894224,0,NA,NA,FALSE,NA
"11",11,-0.172477890569464,0,NA,NA,FALSE,NA
"12",12,0.197259127558059,0,NA,NA,FALSE,NA
"13",13,0.146484874065696,0,NA,NA,FALSE,NA
"14",14,-0.135344055408069,0,NA,NA,FALSE,NA
"15",15,0.0404510095843373,0,NA,NA,FALSE,NA
"16",2,0.0836475799226214,0,NA,NA,TRUE,13
"17",5,0.0644485743126079,0,NA,NA,TRUE,11
