"","X","V","Imp","rand"
"1",1,1,9.81020374586474e-06,0.0812722454374024
"2",2,2,0.01231169827585,0.00534822413593978
"3",3,3,0.000138650298618679,0.303098804189624
"4",4,4,0.00115103191584079,0.00269195590867273
"5",5,5,0.0114874793163321,0.0107261532072107
"6",6,6,0.000248534737098792,0.00260264186877656
"7",7,7,0.00132766150489983,0.0423789444859446
"8",8,8,9.71298918057479e-05,0.00505725392863715
"9",9,9,0.000134060882116375,0.00106889679851216
"10",10,10,0.001280868403524,0.0709593828578248
"11",11,11,0.0111030297205052,3.5972534735465e-05
"12",12,12,0.00154206744085714,2.78798502622872e-06
"13",13,13,0.0187095067923604,0.112406872234369
"14",14,14,0.00139951748232138,0.0032782029568675
"15",15,15,0.00160387542897958,0.10896144419525
