"","X","V","Imp","rand"
"1",1,1,0.00168025439002091,0.0642863210796493
"2",2,2,0.000818375474686197,0.00935849122878028
"3",3,3,0.000696481379388202,0.0645011984602205
"4",4,4,0.00990689695392743,0.00980528465502916
"5",5,5,0.000579906273865436,0.0327517074233432
"6",6,6,0.00580408068700958,0.0113745408724403
"7",7,7,8.61983500769825e-05,0.0459664890741263
"8",8,8,0.00459309303585933,0.00202969708463926
"9",9,9,0.0011839037551812,0.0369980199218679
"10",10,10,2.1870546022073e-06,0.161832976144044
"11",11,11,0.0170161947670175,0.00541304655722327
"12",12,12,0.0109406319803003,0.111949536946102
"13",13,13,0.00819274246093522,0.151818373016098
"14",14,14,0.000669715987653627,0.0273141357220592
"15",15,15,0.00030440818958879,0.0145967887403679
