"","X","V","Imp","rand"
"1",1,1,0.0330185255616807,0.00390797766366375
"2",2,2,0.0108713865330969,0.0410887241520589
"3",3,3,0.150740258065957,0.0193588100065352
"4",4,4,0.093140640542861,0.0125588313567801
"5",5,5,0.00171326333748151,0.0286109261105531
"6",6,6,0.0269484793155605,0.00192775526228404
"7",7,7,0.0157348664628565,0.000876814230099972
"8",8,8,0.0646303090036888,0.0221777977792881
"9",9,9,0.0131699710528823,0.0513593732791284
"10",10,10,0.0170953547881653,0.0532764463823972
"11",11,11,0.000363878289374664,0.0501172043057651
"12",12,12,0.00795270108392091,0.362368850929457
"13",13,13,0.0156137343030407,0.00134472046390567
"14",14,14,0.111483218501186,0.018869243742337
"15",15,15,5.70702113235324e-06,0.0821532257541609
