"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0941397154432124,TRUE,-0.558338103794898,0.807685369583678,FALSE,NA
"2",2,-0.109111335680298,TRUE,-1.31250236933437,0.0988375830249483,FALSE,NA
"3",3,-0.352238607447409,FALSE,NA,NA,FALSE,NA
"4",4,0.333554472498639,TRUE,1.17953296751386,0.805645294445467,FALSE,NA
"5",5,-0.291816155259344,FALSE,NA,NA,FALSE,NA
"6",6,0.15027416391731,FALSE,NA,NA,FALSE,NA
"7",7,-0.0257749340786758,FALSE,NA,NA,FALSE,NA
"8",8,-0.0526016656550226,FALSE,NA,NA,FALSE,NA
"9",9,0.023664353524416,FALSE,NA,NA,FALSE,NA
"10",10,0.391453435192278,FALSE,NA,NA,FALSE,NA
"11",6,-0.203475344265002,FALSE,NA,NA,TRUE,8
