"","V1"
"1",-1.53360722884055
"2",-0.185741007537956
"3",1.2166471177328
"4",-0.164166328660008
"5",0.699387359651094
"6",0.639376885119399
"7",-0.224948788924816
"8",0.147159976337318
"9",-0.548424848447063
"10",-0.0981261188406507
"11",0.320074097062922
"12",1.55389175303037
"13",0.821661522604364
"14",-0.910196329018289
"15",-0.679370278481513
"16",-1.11298686352161
"17",0.134255370674455
"18",-0.849043534425683
"19",0.254469278076752
"20",2.1671941447433
"21",0.371638800526584
"22",1.01086977887555
"23",-1.41669371704906
"24",0.145214810923266
"25",1.56722354975623
"26",-0.654779894523855
"27",-0.345062600432696
"28",-2.33127862253626
"29",0.701800146153008
"30",-0.696438430027399
