"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0769298664824439,FALSE,NA,NA,FALSE,NA
"2",2,-0.103861525826287,FALSE,NA,NA,FALSE,NA
"3",3,-0.108211998594213,FALSE,NA,NA,FALSE,NA
"4",4,-0.0526112204465927,TRUE,-0.241301819926698,0.198503521809065,FALSE,NA
"5",5,0.0546498813034566,FALSE,NA,NA,FALSE,NA
"6",6,0.0289347404142311,FALSE,NA,NA,FALSE,NA
"7",7,-0.138926890867295,FALSE,NA,NA,FALSE,NA
"8",8,0.0540376942614383,FALSE,NA,NA,FALSE,NA
"9",9,0.0699677819934089,FALSE,NA,NA,FALSE,NA
"10",10,-0.0553561321646597,FALSE,NA,NA,FALSE,NA
"11",11,-0.132417330646799,TRUE,0.34227491440567,0.403896452859044,FALSE,NA
"12",12,0.0670112446974668,FALSE,NA,NA,FALSE,NA
"13",13,-0.0832080633082278,FALSE,NA,NA,FALSE,NA
"14",14,0.066818689459932,FALSE,NA,NA,FALSE,NA
"15",15,-0.389092445562417,TRUE,1.05301848203024,4.71733133842177,FALSE,NA
