"","X","V","Imp","rand"
"1",1,1,0.104150593297454,0.0277401649098167
"2",2,2,0.0588037800224262,0.0425518403124662
"3",3,3,0.00678637038752611,0.0002651563064076
"4",4,4,0.113004060911426,0.0506540733508709
"5",5,5,0.00211304938597612,0.00630817342025877
"6",6,6,0.00290060004804861,0.0232772498937468
"7",7,7,0.0472188107804154,0.14003945270464
"8",8,8,0.0119829339843865,0.0331717970262874
"9",9,9,0.0188223754156117,0.100282785388518
"10",10,10,0.00114437573906017,0.0572022643875352
"11",11,11,0.00519319802669125,0.0478459494451187
"12",12,12,0.0197728857307802,0.100210661647874
"13",13,13,0.00215480772826738,0.0115229331594083
"14",14,14,0.00545442030460576,0.0894939447351319
"15",15,15,0.0473556334969215,0.0193786085481709
