"","X","V","Imp","rand"
"1",1,1,0.0156211419531471,0.00747521701277205
"2",2,2,0.00210163124344519,0.0127247843095812
"3",3,3,0.00489272475406921,0.0247606366311359
"4",4,4,0.218329618281211,0.00604005805246203
"5",5,5,0.0145379348945241,0.18359383362999
"6",6,6,0.0821298403376176,0.00542898967493212
"7",7,7,0.0574554226751817,8.94463743000599e-05
"8",8,8,0.0516998950351259,0.149795380098155
"9",9,9,0.019148274789845,0.0479758572160251
"10",10,10,0.00104078205001943,0.0199075875472578
"11",11,11,0.0107316042987515,0.145050262790943
"12",12,12,0.0039035499927416,0.0453164408097626
"13",13,13,0.0593467567138848,4.86020892751099e-05
"14",14,14,0.0107148162661131,0.0896661125118152
"15",15,15,0.0107878767639888,0.0121237956491036
