"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.124984566859861,FALSE,NA,NA,FALSE,NA
"2",2,0.0458435518196964,FALSE,NA,NA,FALSE,NA
"3",3,-0.069948014654236,FALSE,NA,NA,FALSE,NA
"4",4,0.467257550266671,FALSE,NA,NA,FALSE,NA
"5",5,0.120573358975041,FALSE,NA,NA,FALSE,NA
"6",6,0.286583042655384,FALSE,NA,NA,FALSE,NA
"7",7,0.23969860799592,FALSE,NA,NA,FALSE,NA
"8",8,0.22737610920043,FALSE,NA,NA,FALSE,NA
"9",9,-0.138377291452915,TRUE,-0.610679276428201,1.58862923822346,FALSE,NA
"10",10,-0.0322611538854305,FALSE,NA,NA,FALSE,NA
"11",11,-0.10359345683368,FALSE,NA,NA,FALSE,NA
"12",12,0.0624783962081422,FALSE,NA,NA,FALSE,NA
"13",13,0.243611897726455,FALSE,NA,NA,FALSE,NA
"14",14,0.103512396678432,FALSE,NA,NA,FALSE,NA
"15",15,-0.103864704129886,FALSE,NA,NA,FALSE,NA
