"","V1"
"1",-0.896095809579992
"2",-1.39036643606762
"3",-1.46114758777217
"4",-1.33869751103033
"5",-0.62982361996552
"6",0.0182481928134601
"7",-0.440270431137125
"8",0.277075564412705
"9",0.269379774574351
"10",-0.0400991223739609
"11",-0.557668000100825
"12",-1.0902562851176
"13",-0.155525426593951
"14",-0.606163369974791
"15",-0.75771527579736
"16",-1.01052418863865
"17",-1.93794128619692
"18",-2.50695755380305
"19",-2.06190443481221
"20",-0.826030052849597
"21",-0.845603413416445
"22",-1.57382039367426
"23",-0.922690961213449
"24",0.0992956116099245
"25",1.19573578015603
"26",1.21994328716672
"27",1.0025574233244
"28",0.266610049478401
"29",1.01867877461501
"30",1.90181782598139
"31",2.2080389938435
"32",2.73881659407548
"33",1.62767672586236
"34",1.16930098006003
"35",1.20407805945494
"36",1.29874352031581
"37",0.743645639234217
"38",1.0975528562071
"39",1.46415333183478
"40",0.214709545148886
"41",0.947905020467381
"42",-0.00737469686147938
"43",-0.0749661805812255
"44",-0.333063712164701
"45",-0.514064212154319
"46",-0.418663788446658
"47",-0.579056092745239
"48",0.404567921508776
"49",0.48103171914948
"50",0.72944693004199
"51",0.632854317251759
"52",0.639711430504623
"53",0.48792751505233
"54",1.113182717444
"55",1.34783346237067
"56",0.270557452674039
"57",0.535090124866128
"58",-0.0923578626642477
"59",-0.739526603586894
"60",-0.210414749091352
"61",0.152622291887212
"62",1.39643038048109
"63",1.2814194802393
"64",0.991614709188233
"65",0.603869330089178
"66",-0.888679590667078
"67",-1.41170836546401
"68",-0.809662190132149
"69",-0.898172049390397
"70",-1.1991511942736
"71",-1.31305869954407
"72",-1.45611634946878
"73",-0.418890545102892
"74",-0.0109289326254601
"75",-0.0178906321481896
"76",0.227850870323184
"77",0.00848393715823336
"78",-0.17708889202962
"79",-0.252679687880809
"80",0.160924589945033
"81",1.36227612949911
"82",1.63696611883465
"83",1.74283803183002
"84",1.0126216326792
"85",0.299011451032335
"86",-0.565492013024303
"87",-0.788993846620835
"88",-0.59264582480779
"89",-0.0925466538009299
"90",-0.0397556081995872
"91",-0.273842415882278
"92",-1.20743377124982
"93",-0.074063127393567
"94",0.249964676900022
"95",-0.00257811500524918
"96",-0.286285679120123
"97",-1.1088706694865
"98",-0.187393501807965
"99",-0.925342175346837
"100",-0.735001182702673
