"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0936201899810985,0,NA,NA,FALSE,NA
"2",2,-0.0923831630167968,0,NA,NA,FALSE,NA
"3",3,-0.0269979022380305,0,NA,NA,FALSE,NA
"4",4,-0.102886470197454,0,NA,NA,FALSE,NA
"5",5,0.038897687137359,0,NA,NA,FALSE,NA
"6",6,-0.011683590711173,0,NA,NA,FALSE,NA
"7",7,-0.0184780811282209,0,NA,NA,FALSE,NA
"8",8,-0.0659468502077851,0,NA,NA,FALSE,NA
"9",9,0.0596018462781204,0,NA,NA,FALSE,NA
"10",10,0.000795992872532579,0,NA,NA,FALSE,NA
"11",11,-0.113303064347488,0,NA,NA,FALSE,NA
"12",12,0.0280261310648006,0,NA,NA,FALSE,NA
"13",13,0.060265970683091,0,NA,NA,FALSE,NA
"14",14,0.0218738929854781,0,NA,NA,FALSE,NA
"15",15,0.0785524154495881,0,NA,NA,FALSE,NA
"16",5,-0.0118965815367296,0,NA,NA,TRUE,7
